relative_path,filename,extension,bytes,sha256,detected_encoding,encoding_status,corpus_component,text_variant,physical_status
WECCL20/RAW/WARG1335.txt,WARG1335.txt,.txt,1495,6e17c870921ba094924ee298fba7a45cddb787feff8a497cc4c80f1ee3118ab6,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1336.txt,WARG1336.txt,.txt,1562,8f24dabf7646c379d406d4ebd2f379c9f1b0ef1fc8899babf37aa7df83000550,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1337.txt,WARG1337.txt,.txt,1176,0c168e3b370621622a0d788c093672698420acdd1b4a89220874f5feb89edce8,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1338.txt,WARG1338.txt,.txt,910,c79019eaa8ab9e198b2c1b8d5bfc19f00933014f5198cb04d27f48b86c26f1d6,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1339.txt,WARG1339.txt,.txt,1451,e2a5d33840885e2084f243ac129a1721388dbc51ec0eb2d28077ecc3bfcab688,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1340.txt,WARG1340.txt,.txt,1001,59697d86bbccd710bed0e2c92dfe99525ab9581a5488329cf4d03ae4e8a5a66c,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1341.txt,WARG1341.txt,.txt,877,272731282260631448d405f9937c6471ea71511381f03a57d0051c4090e1c860,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1342.txt,WARG1342.txt,.txt,824,753a6bc91945a47825a7f0d1a485835e97e9aaee818c5cc6d35d4c9189eefe47,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1343.txt,WARG1343.txt,.txt,1033,c5f7b81313001401ed0833fbbcf905d9f0e5f366031303d24ff833de0870abb5,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1344.txt,WARG1344.txt,.txt,788,d9e5901e87e2e31b6add22a80143cdb5165e1e83d2b7b2374e06bd431ce02ef0,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1345.txt,WARG1345.txt,.txt,664,336ad8cf7f4b45c3e92f70802db97f909f4877c04270f719519e0b67032221e0,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1346.txt,WARG1346.txt,.txt,919,e01af81a67b515a0716cc49764766e5b86aa241bec22427e44747d40324f3b34,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1347.txt,WARG1347.txt,.txt,1138,922d6274bbead76cdab88ad871b50a2530a4dc28cec4960c0adcba9c0ba01c7b,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1348.txt,WARG1348.txt,.txt,1987,785d551911c8057a2708e38fd82f07bd64e7d2c785d4db0562f1dd5d3c643541,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1349.txt,WARG1349.txt,.txt,1139,17ced948f6c2d9a59eeabccc9c20e22d3f46ff2d7c6a5dad54cf5cd744533f53,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1350.txt,WARG1350.txt,.txt,1920,7eb3709e38b36e4d19c64fc26ffba576463753334d4971bbb9707db2dbee223d,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1351.txt,WARG1351.txt,.txt,1268,4f9a379a85264afbe510d2302d09e4e61bf656db50f968839b16045c8860d946,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1352.txt,WARG1352.txt,.txt,686,7c1998770412e821beee04a63b5501b47c74fd265ac0f8365773054a80b716cc,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1353.txt,WARG1353.txt,.txt,1481,3c33eb5d68ace8397256f15a87324d6756e9d88be063174d59ca1dd66f2a06ec,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1354.txt,WARG1354.txt,.txt,1511,1522310ca903184723e40fa8fb40bbe4a797e6ec9cb230476822eeb6a65ec39c,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1355.txt,WARG1355.txt,.txt,1383,d1243e631f882b491995d0bb8a39af8775493118b09173d8a5ec76eb3b255de9,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1356.txt,WARG1356.txt,.txt,2004,5cdfdac8a9d1c5527da16ee4f2373886d41761971c7662eee23defbd03c7b762,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1357.txt,WARG1357.txt,.txt,2052,7177329ce59971dd7fd454232a1cbf8ff38db38cbd98da3d3d69cb7bf4f4aad4,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1358.txt,WARG1358.txt,.txt,1913,fba68c9fa64f22d9f02f009f82654564e684a3874f9936d0faf4a1be4d778891,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1359.txt,WARG1359.txt,.txt,1169,640842ca467ca93750b555382d8d031cecf447d9ba4c5b68a18c37c359a53e11,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1360.txt,WARG1360.txt,.txt,2144,f75e1e29b625052a0e8860025ec7a8d923eeaf4b34113e5a825e94782bcf3cfe,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1361.txt,WARG1361.txt,.txt,2226,d6a37839bef54a4e5b1dde2eae291ffa2a4f2fea118c00c3913e386736285c13,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1362.txt,WARG1362.txt,.txt,2579,48b3997811bd3a2a46269276f51dce7a17ed041a8ebd805988fd5df9dd4685f3,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1363.txt,WARG1363.txt,.txt,1727,dad00b42e7d643c694dff14aaf6083a4f7e9895116f1f61ef538f8654d065c89,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1364.txt,WARG1364.txt,.txt,2410,e1da203559d3f6a67f6e798135399ff24c9b8332a82d393a5ed8a46f2c46e52c,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1365.txt,WARG1365.txt,.txt,1314,13ad8446212c769d6b5236a417b5e481d9e1b7fa73cd5340d9ec6c3a3ca0b160,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1366.txt,WARG1366.txt,.txt,1491,67c7e34128683b93cbbacc9b558e26f176ffbcfe03779faf04acee33fd118ac7,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1367.txt,WARG1367.txt,.txt,1279,d89f0d25a17ef59a89b58f5a41a982b5e11585a6372231788430960597944956,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1368.txt,WARG1368.txt,.txt,1337,80d569a2f5513bb1f922aac24adf628242d70b3059a95875becc1e19da8640df,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1369.txt,WARG1369.txt,.txt,1421,03b457ff8ea220f6fa956e70f99b997fdd07aa6efe617b63086be475a432e956,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1370.txt,WARG1370.txt,.txt,1754,11be9955ad53f69987a4120fa4c08194f1b02091b6fbc38fcd4b492d6b407ea5,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1371.txt,WARG1371.txt,.txt,1529,97e3563ff71cc94d1aa0d49aa04eb7c05005024a9923fa62d41985546f744033,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1372.txt,WARG1372.txt,.txt,1682,97cc55f2a3d4d10be45b1220538e939af56af37f8bc6d09c6651124d6db7c444,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1373.txt,WARG1373.txt,.txt,1966,eb1234dd9853bbbfb7f4636e040881d0790a346beb530696af4e023fcfc545cb,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1374.txt,WARG1374.txt,.txt,1701,dc7e9a397cae1c9ca90f0d5b0fc8a2d96bc42c4005dfd93418f1708c4195e010,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1375.txt,WARG1375.txt,.txt,1195,8bcf6da24cb10b55c7e2beab84b55dd826a3a18808eaa625988c2d8ba76aa8e5,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1376.txt,WARG1376.txt,.txt,1177,90b3109360723987dc1b7f0e2b35ac489feb12cdfcd9132835af635acb7779fb,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1377.txt,WARG1377.txt,.txt,1305,250a0ec7711f03f5dbc75c34eba387d57e231c571777b6d938664ef50f49b295,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1378.txt,WARG1378.txt,.txt,1687,3e5551d1a0cf5268c6bd00a202ca525c79c567d0ef51e5fa914bd7bf04e8fdf5,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1379.txt,WARG1379.txt,.txt,1210,1991644af5738048899c2c94f693f6524be901e5d5d8181c11c30862cf5d5433,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1380.txt,WARG1380.txt,.txt,1713,313911caf978d1ee7ee64ac4ec5b23db4b4ab92125f9489aca6ecc2bb869ffa7,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1381.txt,WARG1381.txt,.txt,1544,2a2cdcf0ca90de7e2e8fee6bb7469a3dfa8e6db4d8b7d29dff19fed9d0dfb7a8,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1382.txt,WARG1382.txt,.txt,1793,c23767852626f9ad6a4231312960cf58ba39ce99108b8637aa85b9f27f280d4c,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1383.txt,WARG1383.txt,.txt,1651,39480ff448f9c31903253f9c03acd23873c34b8afcebdfba1b180f61a6f292b5,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1384.txt,WARG1384.txt,.txt,1091,15439bf11b596f882197c301e5473716815d2afeb4bad75e43ebff00d7c36043,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1385.txt,WARG1385.txt,.txt,1369,19270d77ea5a3c17e603790f5cc4c096356262700e027d04004e5563d66b050e,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1386.txt,WARG1386.txt,.txt,1869,e29a650981a89406dd6ef9c6da7b3c284a03a3ddb088265ccae78fd79ad6daef,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1387.txt,WARG1387.txt,.txt,1876,03a182aee551643f154e40f12b46cb02e0479d7f9610bbccf5c3e82ec0476a33,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1388.txt,WARG1388.txt,.txt,1402,d24ee5292dc759a1c6e3c2bfbeb5ff083683804ada50bca684f5c183f609dca4,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1389.txt,WARG1389.txt,.txt,1749,86906273ea34372191f59a2b89385686827fe6d8c2bb02adf513ff596cc99b4a,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1390.txt,WARG1390.txt,.txt,1498,af402f03ec4ceab733821124045902c4a5a768f5442dbf18f7665d519cc608f1,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1391.txt,WARG1391.txt,.txt,1826,eef6c9c33c9a88b189fd87fd2fa4a2e020d820563d91d1af3fa14ed656db65e6,gbk,gbk,weccl_raw,raw,ok
WECCL20/RAW/WARG1392.txt,WARG1392.txt,.txt,1609,2f0b5e0dd2458b55f3a9c425a3589935f0b1d4af480ff9a865d66b046c3c17ec,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1393.txt,WARG1393.txt,.txt,1674,b95db0c5ea4d77d3a770854eb210a009979291487dc3ea826aa9ea7b0cfc86e0,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1394.txt,WARG1394.txt,.txt,2081,e50563e2def22020d76c56ab91861f9689788c0310ce2a404ecfa64d80c743cb,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1395.txt,WARG1395.txt,.txt,1951,2925125d5079f539f348860824cdf9dc1ce31a774788303080c5852bf14479d6,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1396.txt,WARG1396.txt,.txt,1608,78f439948c4013a9e72359cc7d6bab9476f47ff2b31babc676abdbe59124d42d,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1397.txt,WARG1397.txt,.txt,1681,5de4b9b4f3a0ce247dc25fd31426bf799aeba077b7fcfb0d01c8840179525bda,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1398.txt,WARG1398.txt,.txt,1546,89289483e74e1da4a1abf5cdd15fe5091cb049cf3dfbb91840f8f50e60f88240,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1399.txt,WARG1399.txt,.txt,1165,669ac1d6c5cdaf5743cc124f5ad7cebec5a4368135c037995e3f2f9bc2292958,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1400.txt,WARG1400.txt,.txt,1550,1668844e951bb8cb3de8fad38497e214e5f91b4aab9c83822e1d44681b6e7b0b,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1401.txt,WARG1401.txt,.txt,1482,995546e139c81fc2121e60ced0c17665fd591d5b0b156b98cac3a617a20b0cc3,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1402.txt,WARG1402.txt,.txt,1375,558f4840659fe0f850ea928ed4f9a49cdf3159378708edbc510489934fa704f6,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1403.txt,WARG1403.txt,.txt,1415,e7acde5075d1c1877834c45ab2bba33ebf88467ee30bbe51cfc84035fdfd61a4,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1404.txt,WARG1404.txt,.txt,1250,0fd61f8827d5379164302e70097a7a9b85c8765a540112d28bc28633eb49cfe5,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1405.txt,WARG1405.txt,.txt,1365,e988f8146d778e1b0ca888789781281737359e5c787897a97d983ff25a5d2bd4,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1406.txt,WARG1406.txt,.txt,1212,394dadef853a87f83606b297a759980a226a7e81266e83703db9249ddcff9a10,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1407.txt,WARG1407.txt,.txt,906,6d126e08895f28f2c8c2a1b494c103f6bea88d5d156bff82e35d2685c3f253dd,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1408.txt,WARG1408.txt,.txt,1032,2433396fe3ba138a3f5cbacad3ed62c71c48136be244235c51d6fd929f150376,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1409.txt,WARG1409.txt,.txt,1128,4b888f8448640d4f3702a2073d8a49deb67a0b4f885286d978e7b674bc588e5b,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1410.txt,WARG1410.txt,.txt,985,33054fc5c5812649088b1afbef95bdbb6d4643451f1ca0e9d6f0b3e1a7f4e094,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1411.txt,WARG1411.txt,.txt,1423,0e5385902d1f0e71bf28346b241f6d0abfeb79a24f8e51f525ebb52dc5aa723d,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1412.txt,WARG1412.txt,.txt,1477,d09f39fdc4726d9003c049876212c1bf6aab9c1e351bc8a14c6d78be00601f96,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1413.txt,WARG1413.txt,.txt,1477,e53df16b3f2eab72946fa8d4f4270c861e8bfa23442fcd6f324247f953de3e3f,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1414.txt,WARG1414.txt,.txt,1367,054ca4981972fc9bfeb3cc4d7f73e8efac3878c680d0fb6910419ac79286d002,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1415.txt,WARG1415.txt,.txt,1156,7b9fb68c7ff48265d2a71982087b07842d042bb68ff6671ada349458a63f042a,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1416.txt,WARG1416.txt,.txt,1133,dd025dea172c8641ba079718250ef2b936b823da651a12fc10f7c768c25c60db,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1417.txt,WARG1417.txt,.txt,1788,7d44c34f7a7aad9d137009f44cdfc1a3a826312fa63dfd01f70b1d1c720a33e7,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1418.txt,WARG1418.txt,.txt,1077,503ee527e1c190f4e21dad00c0173fb98b0c0e629e5419a3c43c3765eb9b5de6,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1419.txt,WARG1419.txt,.txt,1042,027eeb14475362ce6d92f7bf30b2ed9852136a706a916b92a0a087eb84edc4b4,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1420.txt,WARG1420.txt,.txt,860,b560f4b34b670d4bda7124492ef08d3d8f23a19d089bef498fe7f2ae39cfa32f,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1421.txt,WARG1421.txt,.txt,1199,8c46688237fe29bde4f3711d2c02edea9f32293a7a0648a1127320198c0b3761,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1422.txt,WARG1422.txt,.txt,829,2609e90c5165a76e560f1e5756fd6422a0ea99ebf9d7c56c2e5043c7a3eed4ea,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1423.txt,WARG1423.txt,.txt,660,d01f0910ea80d2f491e999c0ca438ff2c8ab3c5690c6e02b3d904bf8c3fbce9d,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1424.txt,WARG1424.txt,.txt,1851,e87e321b3992e913d2c84bba4861f2c40634f8e62f97e72cc8135921bf31ec74,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1425.txt,WARG1425.txt,.txt,1435,6cd2c58623d1c7f42f59f6d0efb31f1e2f95c71d316c67540a3e29f54fc3a4b6,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1426.txt,WARG1426.txt,.txt,718,b2b5080fbf90d88347381d0c93e8b27ebcdba97badb90fd08d29aae9789ff228,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1427.txt,WARG1427.txt,.txt,1366,eb7e1330eb63bbcf7116bc1c6d53596ec1102895d27be5b95ee857e517f4f567,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1428.txt,WARG1428.txt,.txt,952,2ed8c6232604a8d2e56c328a049697ac1edabc472bc03b063e1965c0f6014074,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1429.txt,WARG1429.txt,.txt,601,981c7af3b6a6de3474b417a8a42b0c921f6269588f0044868ff8de54cdf4a35b,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1430.txt,WARG1430.txt,.txt,661,77246aa3c8c7abf147a65922b0165f5e9b537beaa3f2c82ffacc1a6f42d07664,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1431.txt,WARG1431.txt,.txt,641,71d59fc2c9956157b379181233ebabe2b710679cac3d51e5b78b6862b5b110c6,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1432.txt,WARG1432.txt,.txt,887,bce8b4bd5cd401877e3be9fd647b47b0b42bda2cd83680f286a60e3b21a69ba8,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1433.txt,WARG1433.txt,.txt,762,0ede7fc94abb5f26ff8cc91dd380060d8042acdf10af1fa1b8fca97bfc1af830,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1434.txt,WARG1434.txt,.txt,881,ff21beff165f2a6f2daa979e774066fdaf95c17a56eda7b8053268aabcb68682,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1435.txt,WARG1435.txt,.txt,702,381b461b11cad495198e67014b881faf3bfc465d04e464fe3a44925055cfe74c,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1436.txt,WARG1436.txt,.txt,714,c9cd9d86ebaf7e6d77a73e4a4ed417217401e0b9d1b2765a2675ecb03d5f2242,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1437.txt,WARG1437.txt,.txt,637,8e9b573be3245faa131547c15ae45d0ab1243f617df737735e69f5b445e8d360,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1438.txt,WARG1438.txt,.txt,703,d54c065cc3f1687e619696d0d533b5da4565b5ba6752113fea61ced6134f9462,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1439.txt,WARG1439.txt,.txt,800,84213f5329cca5c736a5800cf850ca0f024e8dc88d536d16ea339b31815a294d,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1440.txt,WARG1440.txt,.txt,1539,03a9da044137690feeddf846e6572342110f963918e03310761b40ec2bf47ffb,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1441.txt,WARG1441.txt,.txt,1764,9fbb16d13cc01e787a82bc93287f26f5fca6743e2b6cf366fece0fa45f84b2e3,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1442.txt,WARG1442.txt,.txt,1698,f75905b82aafbeee3542751012261305fe5bba9dd8397ae60a27d8f029612b6e,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1443.txt,WARG1443.txt,.txt,809,9843ec3394b177e907556988c5def34ecb215afcbcbcff92f03ffdc62b001a7b,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1444.txt,WARG1444.txt,.txt,899,b4252072d36a747da36f42ad60768b62ff05b8948e073d3d561266a43257d4ac,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1445.txt,WARG1445.txt,.txt,972,92a3257938f4570f71b26e15edee4ce33bb1968b00f393558c3b9e63c8532814,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1446.txt,WARG1446.txt,.txt,1251,7e5dec032675cea1e3386ed71b3af990bf063ad8359748fbb441015edf564612,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1447.txt,WARG1447.txt,.txt,1195,86a29e4a9f3ae7a828bb38868692f5c3c4abcc2bbc2981c60e408b9adec0e685,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1448.txt,WARG1448.txt,.txt,1211,7b1f80b2794a272322696832024c13d490927f3fd21d38abf835eecc58e36e6a,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1449.txt,WARG1449.txt,.txt,1325,1c686f0e2f8d58f89e329bc317771bfd2c73eeb5503954c45c81b2904069969e,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1450.txt,WARG1450.txt,.txt,1201,104e1f213e24a242cbdcb08b8ab223659d2f4416a96ae3b0e88ee204e45d4a7a,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1451.txt,WARG1451.txt,.txt,1612,8f5dbad8ced3a4a01f5b751ba0feb8d72eec9f9e952c64521cff5f3fc2f045fb,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1452.txt,WARG1452.txt,.txt,1168,ea69458368018160d908832a72ed8ade5e969af40142e39f22f55a6001d5f1bc,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1453.txt,WARG1453.txt,.txt,1249,69c7feb9f125f4f1f819e7d16101aa97f6ed1c38308683fce04d6348a8accedc,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1454.txt,WARG1454.txt,.txt,1039,b2c42e0fa7479d3e8e441747ce9ca27b60095a5abda71b161869a92bea535e15,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1455.txt,WARG1455.txt,.txt,1456,e0271dc738c4788301d8c37d757dd91be053517b7048b545eec92313da8d37fc,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1456.txt,WARG1456.txt,.txt,953,a1b3ef468d618f58cd075dfa4ff5da4729a6da79169bccbe67bdca1ad02e2747,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1457.txt,WARG1457.txt,.txt,1449,fc923051014213ba2f9d5d08cef8cd868d16b5af4a716a1d76a69602252cb91a,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1458.txt,WARG1458.txt,.txt,716,bef6e23355d8e91160151729a559011d6f53b3c6be9b522f2600db064a92f554,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1459.txt,WARG1459.txt,.txt,889,f0175476791ffe48b5d54cbf21e9a858fc57b870dd23e62f0a1d34e6f01cd806,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1460.txt,WARG1460.txt,.txt,1599,fc43a89e61b4ae368d514ce69a16f4247a098b011b910d55b58c525387cbe94e,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1461.txt,WARG1461.txt,.txt,1332,2f2e685eb2288a45a41b62b6b0bb962eec19551ffed03f975f0efe4fabb771e6,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1462.txt,WARG1462.txt,.txt,2036,56f123e6394bd4eb896242994693ab0da6541a35e133c871e9b71a5d9654c97f,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1463.txt,WARG1463.txt,.txt,1858,65d0c82bdd99fb877feee5a1957e1ff6b84b31f2bdc91dce32243f57713571d4,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1464.txt,WARG1464.txt,.txt,1624,f3d495928cc0a92ae2bbb1c4b607a3368e2781b8caaa190e8aafca642280e6e6,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1465.txt,WARG1465.txt,.txt,1670,281ff1b91fa7173505c35d6e38ed27cbf395c34ba6402d2abbd1a3c4db106524,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1466.txt,WARG1466.txt,.txt,1523,485bc3a9755696293629e009fd4293a3b72c79726f429e9c2506a650860952b3,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1467.txt,WARG1467.txt,.txt,1321,7cb00cccd211a29f06c5a2304224ee34ee8f0772495453129d22c22a556094c7,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1468.txt,WARG1468.txt,.txt,1433,f1ecb0035ce8cff21eda27cf68cf9314240fcd32f7f7374d71839a7c45785463,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1469.txt,WARG1469.txt,.txt,1807,b68e1ce75fad53c93f980fa2cb7a3ba4067b749c192806780dc751ee555c32b0,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1470.txt,WARG1470.txt,.txt,1799,e92c6640b23024ed9f3f4c0c05cf65f54aa9ba66da304557635601ab995a07ef,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1471.txt,WARG1471.txt,.txt,1580,7095e51e3ccf775af393eb51d45cc3a0c8fdc0d0fa615cf621e4342791d18741,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1472.txt,WARG1472.txt,.txt,1511,57ff6512edf90dcdb38aa27d92f3522b4f17701b6ee90422cd882fd3b8c6c8a0,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1473.txt,WARG1473.txt,.txt,1733,3201c46ad60984f8849c30edb02af52704d1559c34ce974b63c5d9b98ffe17f8,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1474.txt,WARG1474.txt,.txt,2035,27916173a6f9f57e5e9f5e6e23af70c2e874a3242d21b26773afa50d77505ca5,ascii,ascii,weccl_raw,raw,ok
WECCL20/RAW/WARG1475.txt,WARG1475.txt,.txt,1496,d9a7c34b1b8a0acd38752b0fb223a364873158ad0a7024c8f4aaf3991faf124a,ascii,ascii,weccl_raw,raw,ok
