document_id,source_relative_path,derived_relative_path,source_sha256,corpus,domain,genre,genre_from_filename,prompt_id,major_type,entry_year,grade,timed_status,header_raw,metadata_status,metadata_source,raw_usable,lemma_usable,tagged_usable
WARG0839,WECCL20/RAW/WARG0839.txt,WECCL20/RAW/WARG0839.txt,103e2eb74bc584c50c15e927566de7d66a0b3c4a992bd3a48a33b0f79fb0204f,weccl_2_0,l2_writing,argumentative,argumentative,ARG22,english_major,2005,2,untimed,<STU1><ARG22><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0840,WECCL20/RAW/WARG0840.txt,WECCL20/RAW/WARG0840.txt,67cd572aec36c879b0b567564e2e9289f9388229b97f6697004eb9963bdce33f,weccl_2_0,l2_writing,argumentative,argumentative,ARG22,english_major,2005,2,untimed,<STU1><ARG22><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0841,WECCL20/RAW/WARG0841.txt,WECCL20/RAW/WARG0841.txt,264db5cfaa6c4bc76fc7ebc27ce2b0a0f700e0f207b792e2f4ea7ad7cd6e7c7e,weccl_2_0,l2_writing,argumentative,argumentative,ARG22,english_major,2005,2,untimed,<STU1><ARG22><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0842,WECCL20/RAW/WARG0842.txt,WECCL20/RAW/WARG0842.txt,17dafcdb6b28151c86be0a8a5d4fb025e25dd404b535c2426360fc4694e80de2,weccl_2_0,l2_writing,argumentative,argumentative,ARG22,english_major,2005,2,untimed,<STU1><ARG22><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0843,WECCL20/RAW/WARG0843.txt,WECCL20/RAW/WARG0843.txt,c774d781aadb140bb146e5d7865aa11edae9f2ebe8a8391be36e1c346e23eb6c,weccl_2_0,l2_writing,argumentative,argumentative,ARG22,english_major,2005,2,untimed,<STU1><ARG22><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0844,WECCL20/RAW/WARG0844.txt,WECCL20/RAW/WARG0844.txt,f3b848f2bf2e364e2d2cf38d285cf2e938d932d2b1687b099c4156cf9ca82e1e,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,2,untimed,<STU1><ARG04><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0845,WECCL20/RAW/WARG0845.txt,WECCL20/RAW/WARG0845.txt,040f0f9861b4c94c209430f816e334bdd2ae1c47fa63d48d0387190d726246cd,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,2,untimed,<STU1><ARG04><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0846,WECCL20/RAW/WARG0846.txt,WECCL20/RAW/WARG0846.txt,4350e91e7a1ac9c53093eb3112623df15cdcf6f97251832d689589a16f46a66b,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2005,2,untimed,<STU1><ARG01><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0847,WECCL20/RAW/WARG0847.txt,WECCL20/RAW/WARG0847.txt,86f0b4932008f24797b71c665383fd1014a83878e36b9a6dcd0f645a1ee44cf7,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2005,2,timed,<STU1><ARG12><YEAR05><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0848,WECCL20/RAW/WARG0848.txt,WECCL20/RAW/WARG0848.txt,f8933c1ae7426ac69b8e46a62461ef54896b7c5359ebf6a1b078c02d7abe0565,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2005,2,timed,<STU1><ARG12><YEAR05><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0849,WECCL20/RAW/WARG0849.txt,WECCL20/RAW/WARG0849.txt,beb0f5968c6bbd0788482979fb3df8399e16b52f83906518ba8a773e3cdd2078,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2005,2,untimed,<STU1><ARG01><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0850,WECCL20/RAW/WARG0850.txt,WECCL20/RAW/WARG0850.txt,34b52b1a0dd83496534922d08c90606648e24debd8fab1a9d6e24cc5527b109c,weccl_2_0,l2_writing,argumentative,argumentative,ARG06,english_major,2005,2,timed,<STU1><ARG06><YEAR05><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0851,WECCL20/RAW/WARG0851.txt,WECCL20/RAW/WARG0851.txt,27504e6ed02612f389c97288f722c5845012988e5f204a5385791b6c9ea57393,weccl_2_0,l2_writing,argumentative,argumentative,ARG21,english_major,2005,2,timed,<STU1><ARG21><YEAR05><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0852,WECCL20/RAW/WARG0852.txt,WECCL20/RAW/WARG0852.txt,9e53579a12b46a6bf535b0eb2a2f22228a47710115dae5c23cca59e66752d59c,weccl_2_0,l2_writing,argumentative,argumentative,ARG21,english_major,2005,2,timed,<STU1><ARG21><YEAR05><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0853,WECCL20/RAW/WARG0853.txt,WECCL20/RAW/WARG0853.txt,3f4c8147fc1ca67d56342e0f740bd9b725be00cd5b172b36072e80998510ef4b,weccl_2_0,l2_writing,argumentative,argumentative,ARG23,english_major,2005,2,timed,<STU1><ARG23><YEAR05><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0854,WECCL20/RAW/WARG0854.txt,WECCL20/RAW/WARG0854.txt,0a06bda6a9cefaeba280495642e2f532eae28a1ca2855c346ab965985cfd7206,weccl_2_0,l2_writing,argumentative,argumentative,ARG23,english_major,2005,2,timed,<STU1><ARG23><YEAR05><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0855,WECCL20/RAW/WARG0855.txt,WECCL20/RAW/WARG0855.txt,cba1bae9ffc79332e276578ff88b2edcc24da9fefb81c29b88aeffd28144cb23,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2006,1,timed,<STU1><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0856,WECCL20/RAW/WARG0856.txt,WECCL20/RAW/WARG0856.txt,7c7ef2c5bf4371bb812a989548a1f64b2b133299cbd4e534aebf1f200aa409c2,weccl_2_0,l2_writing,argumentative,argumentative,ARG16,english_major,2006,1,timed,<STU1><ARG16><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0857,WECCL20/RAW/WARG0857.txt,WECCL20/RAW/WARG0857.txt,552bba73da3f9f83bf17123e66ee14b8598d066e4f34fce1076b8f5fabd986c1,weccl_2_0,l2_writing,argumentative,argumentative,ARG16,english_major,2006,1,timed,<STU1><ARG16><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0858,WECCL20/RAW/WARG0858.txt,WECCL20/RAW/WARG0858.txt,791b70738d30662d429ef5a26134423f8c062b1b234009551225ca0fce1ee5ab,weccl_2_0,l2_writing,argumentative,argumentative,ARG16,english_major,2006,1,timed,<STU1><ARG16><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0859,WECCL20/RAW/WARG0859.txt,WECCL20/RAW/WARG0859.txt,33f994fb0866dbe833069eb50bb0795267cdf14ceab967d9e92304c93e7d51ce,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0860,WECCL20/RAW/WARG0860.txt,WECCL20/RAW/WARG0860.txt,0f3e885c707c5b50fa1ef990ba8a22fa380d396c5b43beabcf8ae2418cde7c00,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0861,WECCL20/RAW/WARG0861.txt,WECCL20/RAW/WARG0861.txt,9f79f6873c836de162d648f08c04721868f624b6a96ca9a295102157658a8800,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0862,WECCL20/RAW/WARG0862.txt,WECCL20/RAW/WARG0862.txt,c68df69fe02deba5ba463deabf45c9013636d3b12eac5ee71661290a885b7a59,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0863,WECCL20/RAW/WARG0863.txt,WECCL20/RAW/WARG0863.txt,cccf4d89d9c0e42b1f007ed4ddaf3564c02e519dab711f460e9d050cd869bc79,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0864,WECCL20/RAW/WARG0864.txt,WECCL20/RAW/WARG0864.txt,45b2d9c585aff61870a6dd8e9c1aaa7970732ca7067c772a0405f93d276a8ef5,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0865,WECCL20/RAW/WARG0865.txt,WECCL20/RAW/WARG0865.txt,18db945ff5d09732837d903e96a1ed680d948add9199590f5a643a7d6507a271,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0866,WECCL20/RAW/WARG0866.txt,WECCL20/RAW/WARG0866.txt,a62b990ac26e85d8c0ef5d41f52f443096de1ac1cbfa3e02ffb34c2ebcd5d8fd,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0867,WECCL20/RAW/WARG0867.txt,WECCL20/RAW/WARG0867.txt,8ee467f7819589af2f78af0d22b2350c6b51b0933f098b06ebc705197ec18cbd,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0868,WECCL20/RAW/WARG0868.txt,WECCL20/RAW/WARG0868.txt,80eab76645c74009b78a56123faa2e6bc2e462b29b5e0e37fcba3c9248173891,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0869,WECCL20/RAW/WARG0869.txt,WECCL20/RAW/WARG0869.txt,82dc5487cae18890cd0a0ebe86f7ea4bb98ad3fa0cf5f1f7dc7e68f90862614e,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0870,WECCL20/RAW/WARG0870.txt,WECCL20/RAW/WARG0870.txt,d5f4371973a7e52b3641327a03d60b481bc372254ca072b7a41b8b4c991463f9,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0871,WECCL20/RAW/WARG0871.txt,WECCL20/RAW/WARG0871.txt,f8676289824c305e9837446239a2bdab280a1dfca39cd8ad69e347c54ddcd249,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0872,WECCL20/RAW/WARG0872.txt,WECCL20/RAW/WARG0872.txt,b4ab6483a95d4be970fc2ecc0c887e3c603971d0b61840f52cb097c8fef60d40,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0873,WECCL20/RAW/WARG0873.txt,WECCL20/RAW/WARG0873.txt,da5d2f513b684cb2147dec28e5fe31fd1ffc621d1d69c442360a52c2e520de1b,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0874,WECCL20/RAW/WARG0874.txt,WECCL20/RAW/WARG0874.txt,935c804bf782b46de7ce63335173645231b6ca0689c09e718993941179800b82,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0875,WECCL20/RAW/WARG0875.txt,WECCL20/RAW/WARG0875.txt,4b8de682a1542d85c52445c6a74af49d917eacae39fca6b939199f028ae0c62e,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0876,WECCL20/RAW/WARG0876.txt,WECCL20/RAW/WARG0876.txt,da0c232cce282edd6edb9a74f8018e17422259904e8500cb9cac9c6834093db8,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0877,WECCL20/RAW/WARG0877.txt,WECCL20/RAW/WARG0877.txt,2bf2cfe8c043c21c7ca6ef5d7b934ec51f3dc0c6988942144e01bf5e983947c2,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0878,WECCL20/RAW/WARG0878.txt,WECCL20/RAW/WARG0878.txt,0330d7fbf307255d816c4435fa21f0ff416ba94fad253bcef8b44e1cf9f8c14c,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0879,WECCL20/RAW/WARG0879.txt,WECCL20/RAW/WARG0879.txt,3ed0754d9f7dc8faef3cf9bad496b9fc2480a563e938713d3fb85837c75570df,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2005,2,untimed,<STU1><ARG02><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0880,WECCL20/RAW/WARG0880.txt,WECCL20/RAW/WARG0880.txt,7b6fc7992fa5d178f162c1da69e8578359341f49dfc30dd7bfdf4a132c5c1139,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2005,2,untimed,<STU1><ARG02><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0881,WECCL20/RAW/WARG0881.txt,WECCL20/RAW/WARG0881.txt,5218b2f4130b4e415f8c8cd4876c6d90c2960f3dd1a7fcda81435d5751f5a060,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2005,2,untimed,<STU1><ARG02><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0882,WECCL20/RAW/WARG0882.txt,WECCL20/RAW/WARG0882.txt,47047e50218cb2daa71928c9526a90e0b5a1c5313b8a8404f134e8a334bfff78,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0883,WECCL20/RAW/WARG0883.txt,WECCL20/RAW/WARG0883.txt,f58127ef13c8f28ead030491d8b7b5893bd2480639f7a138302441c0acfad575,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0884,WECCL20/RAW/WARG0884.txt,WECCL20/RAW/WARG0884.txt,f92ec967f61d637bf4469726d342ccf9a76376da55315d3834671aec865788ec,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2006,1,untimed,<STU1><ARG02><YEAR06><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0885,WECCL20/RAW/WARG0885.txt,WECCL20/RAW/WARG0885.txt,083e3392f526fcd9ff8ffa6692c52dd487ab34fef94afe181a662e55a2aa07b5,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2006,1,untimed,<STU1><ARG02><YEAR06><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0886,WECCL20/RAW/WARG0886.txt,WECCL20/RAW/WARG0886.txt,d2bc9203427f1102e23107fe7bfe403f89278a9f91c5b8ae3e9cb80b5d056729,weccl_2_0,l2_writing,argumentative,argumentative,ARG23,english_major,2004,3,timed,<STU1><ARG23><YEAR04><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG0887,WECCL20/RAW/WARG0887.txt,WECCL20/RAW/WARG0887.txt,2d7c9d9c452f0fc48cd22c40a2db87204c07a3a806a74d65a30229eb89954e9c,weccl_2_0,l2_writing,argumentative,argumentative,ARG23,english_major,2004,3,timed,<STU1><ARG23><YEAR04><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG0888,WECCL20/RAW/WARG0888.txt,WECCL20/RAW/WARG0888.txt,9283a91e3b7432b2420b1517307187d2e7e6b24bcf3b7244524a14db216caf1e,weccl_2_0,l2_writing,argumentative,argumentative,ARG23,english_major,2004,3,timed,<STU1><ARG23><YEAR04><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG0889,WECCL20/RAW/WARG0889.txt,WECCL20/RAW/WARG0889.txt,735c3487c401f0d4f5bd3f9e50124310e65deb82da0c348b24b8ffb4b490d128,weccl_2_0,l2_writing,argumentative,argumentative,ARG23,english_major,2004,3,timed,<STU1><ARG23><YEAR04><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG0890,WECCL20/RAW/WARG0890.txt,WECCL20/RAW/WARG0890.txt,f0efcd8d0ba1ca38f3a5e093eb74b97ea33918a67e902781a76e07863545f257,weccl_2_0,l2_writing,argumentative,argumentative,ARG23,english_major,2004,3,timed,<STU1><ARG23><YEAR04><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG0891,WECCL20/RAW/WARG0891.txt,WECCL20/RAW/WARG0891.txt,5f4b9d2df045226e84eb1d6d260f1bfa480fddd05d66ad2857cba9c7090d4e8e,weccl_2_0,l2_writing,argumentative,argumentative,ARG23,english_major,2004,3,timed,<STU1><ARG23><YEAR04><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG0892,WECCL20/RAW/WARG0892.txt,WECCL20/RAW/WARG0892.txt,e570096f3fed1641cfe4689ef3dcba00a29983c8874e1f759f171c26462fc536,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2005,2,untimed,<STU1><ARG10><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0893,WECCL20/RAW/WARG0893.txt,WECCL20/RAW/WARG0893.txt,43b66fe26a91ffaa791dd10f837564463ef4b6a5e65296476f042a5057f0ef92,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0894,WECCL20/RAW/WARG0894.txt,WECCL20/RAW/WARG0894.txt,02342a8cfba113dfb90ee7d813bf0bb57de7b565722453cc0d0a72c09fb6c67f,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0895,WECCL20/RAW/WARG0895.txt,WECCL20/RAW/WARG0895.txt,8a591c77c4339f845016d6a21d23278bf2f516a9f3b6a56b901c3c5d018f2dfd,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2005,2,untimed,<STU1><ARG10><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0896,WECCL20/RAW/WARG0896.txt,WECCL20/RAW/WARG0896.txt,ae9071cab58488c96fcb1e690e0626b9b4e8b93e88cce75118f78b63c3f84a63,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2005,2,untimed,<STU1><ARG10><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0897,WECCL20/RAW/WARG0897.txt,WECCL20/RAW/WARG0897.txt,e575292ccfccbbd35a65da61e5ad378e65a33d8c4344fd820225aa2e6e80676a,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0898,WECCL20/RAW/WARG0898.txt,WECCL20/RAW/WARG0898.txt,ec7a5df2e486324d6a3b22b2bc8ab88db5102a6b6d22f6ecd170e89a88ee65a3,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0899,WECCL20/RAW/WARG0899.txt,WECCL20/RAW/WARG0899.txt,8fab09f008d42f04d5e47805bf818446c4e6e546fbef294fc4bf563e1fc709d0,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0900,WECCL20/RAW/WARG0900.txt,WECCL20/RAW/WARG0900.txt,c2dc7b52b4309a708d2119fea939454431c5bf6e28b2a1e45002ddea2e934a18,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0901,WECCL20/RAW/WARG0901.txt,WECCL20/RAW/WARG0901.txt,164e28effc17104b1a5efb6c45b06f49ff247112af4abba07116e9e0885cf0c6,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0902,WECCL20/RAW/WARG0902.txt,WECCL20/RAW/WARG0902.txt,a34b340390c6c46b6ca4a07e36e6cf9bc40edf5345c61ab6dbebdfcfaa7f3711,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0903,WECCL20/RAW/WARG0903.txt,WECCL20/RAW/WARG0903.txt,491da5d9300ca2381299c5f5330cfb381d69be5075b915a9ccdfacc68e8f3874,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0904,WECCL20/RAW/WARG0904.txt,WECCL20/RAW/WARG0904.txt,43803c9225f7033baa7325c4c4d15af192a7c0eea233e22aeb2d37a81f6aae1a,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0905,WECCL20/RAW/WARG0905.txt,WECCL20/RAW/WARG0905.txt,cdcff5eb0fc13a1c3d0ac6dca566752e4ec07857dbc035b59a6a4a5d19f3cc4c,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0906,WECCL20/RAW/WARG0906.txt,WECCL20/RAW/WARG0906.txt,ad503bf974987502a25a217124e32c6702e1a112decca7d3ce267b38401e6bad,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0907,WECCL20/RAW/WARG0907.txt,WECCL20/RAW/WARG0907.txt,46cdf305feca79342ef1452a2f9e9752cff96ec4b86202c8140d38b5c1f28f6f,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0908,WECCL20/RAW/WARG0908.txt,WECCL20/RAW/WARG0908.txt,5031dac908864a787f968f7aaaa232f9396a4d5c103c7c5c9b0bde4c43236723,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0909,WECCL20/RAW/WARG0909.txt,WECCL20/RAW/WARG0909.txt,decb17e6c964367dd7db836ea057b14780fe10e4fe6c2a9a98e2e812be01cbe9,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0910,WECCL20/RAW/WARG0910.txt,WECCL20/RAW/WARG0910.txt,ea6c2e12d1032f5992321044d8f446b55f39247f0ea63e8d9f491f55b9839a8c,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0911,WECCL20/RAW/WARG0911.txt,WECCL20/RAW/WARG0911.txt,81ca9954a5ccb71a19aa32010879c34012056f29f2c8b21a71fe25b4d0b37404,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0912,WECCL20/RAW/WARG0912.txt,WECCL20/RAW/WARG0912.txt,478254b7cea231f5ce143bd1087f28be66056af78a1f025464f77a29a8e2fd50,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0913,WECCL20/RAW/WARG0913.txt,WECCL20/RAW/WARG0913.txt,ebdea50240dee96ddc4d9f1f136e73d9ac760ff072399b72098c25bf656d742c,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0914,WECCL20/RAW/WARG0914.txt,WECCL20/RAW/WARG0914.txt,fb23c41d8555ead8b301b2c987e3bf988fa2a531e938957704d90de2b933b187,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0915,WECCL20/RAW/WARG0915.txt,WECCL20/RAW/WARG0915.txt,35a73c874133bc65155cefe2d4500fb2319c526b8c5a2903c02a355477c2bd45,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0916,WECCL20/RAW/WARG0916.txt,WECCL20/RAW/WARG0916.txt,c18660b1dd5d00576c319fb24151900ab5c43e225c1cb75e03d435b81f922e72,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,english_major,2005,2,untimed,<STU1><ARG17><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0917,WECCL20/RAW/WARG0917.txt,WECCL20/RAW/WARG0917.txt,b1fc80f451342797e588492f7eb0a105411439106962a2132e586cafb3277c9d,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,2,untimed,<STU1><ARG04><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
