transcript_id,source_relative_path,source_sha256,exam,task_folder,task_no,year_folder,year_tag,group_folder,grade,rank,role_in_task3,header_raw,metadata_status
03-168-28B,SECCL20/TEXTS/TASK3/2003/03-168/03-168-28B.txt,5984e957bce1180f4c52edf181e3b0d258b4e5d98670262892cee173a1738d21,TEM4,TASK3,3,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
03-168-30A,SECCL20/TEXTS/TASK3/2003/03-168/03-168-30A.txt,668425dfda1afb2c61f4b34761885d328dd61a03da55416171ba31a17ae2b200,TEM4,TASK3,3,2003,2003,03-168,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-01B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-01B.txt,fe11c6034ca32e98442b2a4150a5737a30f7b916b18bcfd55fa417a801526ad1,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-02A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-02A.txt,077c0c8a2e414283efeded3b78991afffbc0c80ef7a5216e49057021f6ed92d0,TEM4,TASK3,3,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-03B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-03B.txt,9e0aeebc38844257553fa32f903ef8deb388f9bff842c80e2ea50b8eea2e169e,TEM4,TASK3,3,2003,2003,03-194,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
03-194-04A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-04A.txt,c131ce169b0ed92fa8f93de500a4a9d08ba30fc48629b1f3cafba7658ff3f6cf,TEM4,TASK3,3,2003,2003,03-194,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
03-194-05A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-05A.txt,789a8c9acd4965a83c7d1e4892acc0727a25e800ad322a6e8a2f230fa4d79868,TEM4,TASK3,3,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-06B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-06B.txt,6f5e1e5e2013294dad2c9c88660392c818d1a2887dfc5cba98db2f046a1476a7,TEM4,TASK3,3,2003,2003,03-194,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-194-07B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-07B.txt,13c08de4edc20f2b3c61793f79655fa0746757ffd16c95837dcf59f051ebafb6,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-08B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-08B.txt,3660402a74a9cebee934eddb4222d8356dfff493d1495e40d642a476070e3bff,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-09B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-09B.txt,1f5b476e283b2d924236860e2c3e62e145b4caeb8e12a6e718e9bf85d60eb085,TEM4,TASK3,3,2003,2003,03-194,2,4,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=4>",parsed
03-194-11A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-11A.txt,5f3da860fa586312330ea7e491fc8c9b5da1bdd91e412e7da26382b6cf215df9,TEM4,TASK3,3,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, M><RANK=2>",parsed
03-194-12A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-12A.txt,59684987246472406fb9886f1e6ff0dbc9099eab900a755ce1ab82771f3d8484,TEM4,TASK3,3,2003,2003,03-194,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
03-194-13A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-13A.txt,ebc1e506292d21f86d50440f7a8a3655d96f3ca619e295107b4abdf86892d399,TEM4,TASK3,3,2003,2003,03-194,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-194-14A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-14A.txt,21ca757474b024fbc87f0715d999685970916457fa3b525665b25ec3c01663c4,TEM4,TASK3,3,2003,2003,03-194,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
03-194-15B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-15B.txt,aa460837c9ce895e9878e23c44ba0bfe2c69afcf2f53ea82303e96b169b345db,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-16A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-16A.txt,ee93f99608715127237179b26d49393e0bc3ecbe66bbdcc4c685ba98b38ac28c,TEM4,TASK3,3,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-17B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-17B.txt,3b7b38161f7082aeb9b4f2fbe7d288e0807ac0e453dad473261822ee053d9d2b,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=F, M><RANK=2>",parsed
03-194-18B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-18B.txt,ff71647cc4b441e41f1b53d5d0107724f5c0db2b3df09e464f30fe17965089d4,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
03-194-19A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-19A.txt,f15dfb274038980aeebbc0236a23f042e93634e69ce41626dce826af5b89639d,TEM4,TASK3,3,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-20B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-20B.txt,ad251acd7938f7bd9d355662f8b6d1759587026ee60a811ffb50e0224ef7a0c3,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-21B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-21B.txt,af7fd3abb8b77325396a6a4e012ce644b294edcbe099d8f1c3920bb52ff1cb6e,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-22A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-22A.txt,58da1d1f1b230ca270cff115c8af9118e3b225acc4f4c9e48e40454657d96073,TEM4,TASK3,3,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-23B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-23B.txt,76989bd827845a89575ebaa124410e1f232617f500afc78d85100fc4455ddb28,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-24B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-24B.txt,d64ca5db759faee60adc9e9007e4459c44b1047de0730302ab962360488461a1,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=F, M><RANK=2>",parsed
03-194-26B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-26B.txt,b9c964f700d70335c1b39f6d4f373e8cf295d2cb1d0daf2d282c5a19f415342d,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-27B,SECCL20/TEXTS/TASK3/2003/03-194/03-194-27B.txt,43070f3510c9ef4913a45518464ee19b2a8c02cce13a7dd19cdda88e93d826b6,TEM4,TASK3,3,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=M, F><RANK=2>",parsed
03-194-29A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-29A.txt,191001fee7b6e8819065c037ee9726e9a58568fccf6cd34f6e267fc5b29bcb69,TEM4,TASK3,3,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-30A,SECCL20/TEXTS/TASK3/2003/03-194/03-194-30A.txt,d13e31fdc2e5c887e5669b41fb7e90634f95efe279df94823e371ee23f79d5ad,TEM4,TASK3,3,2003,2003,03-194,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-020-01B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-01B.txt,9934639eb41dbf245ba00538e075cb49bd396113f04e1b01639192c402a1ba1e,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-02A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-02A.txt,43aded32b90092bf25d1a2d209284240011c5456b8a7fae93331ae9da0f11b5e,TEM4,TASK3,3,2004,2000,04-020,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR00><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-03B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-03B.txt,81c68f78f148d5001235c7ed7a725694958a47cf4d5824b505128f705f52180f,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
04-020-04A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-04A.txt,371416cb9ca06fd0b626a683407f61343283728a816327fded6fb39a3bfbd7c6,TEM4,TASK3,3,2004,2004,04-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-020-05B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-05B.txt,9a475e5b9e5f1accf4fd3ea8ef5630a753807fc72910b4459ff10a80e2e06f12,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-06A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-06A.txt,3ed963d35e0562d403cba5b4dc160f32f76df0f22183973cc6892bb8dca0e9d0,TEM4,TASK3,3,2004,2004,04-020,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-07A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-07A.txt,29d71d9dd804281874c9e6a69ff075b1931cc95e8d7de65922f6b3d4725c857e,TEM4,TASK3,3,2004,2004,04-020,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-08B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-08B.txt,178482e83cacab4fc5606148d613ca2779d77c469aa60b28de1bcc0aaea5a1e9,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-09B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-09B.txt,672216154d113478dad527f64a944f7f4a4e7eead4c1b6f58a6fc0d1dbba9db5,TEM4,TASK3,3,2004,2004,04-020,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
04-020-10A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-10A.txt,7ad6030230217c597312e3616f72e60f273165989dc885af652a9cbb6af23355,TEM4,TASK3,3,2004,2004,04-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-020-11A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-11A.txt,53b74a2ef795c37bde55587603fbdddfe896e54af3d650426c215b0a22fe437f,TEM4,TASK3,3,2004,2004,04-020,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
04-020-12B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-12B.txt,5433f8bcd95ee6ddbe6f7225585c953f16dc11afa07078c16137a99ae8412861,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-13B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-13B.txt,7f235e48a6c546448d93c65cccfd22f0643124811d8e6f47a5e89226d28eb8fd,TEM4,TASK3,3,2004,2004,04-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=F, M><RANK=1>",parsed
04-020-14A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-14A.txt,08f9ad13d4196d4f670fcc539dd5b7a2b9731415309675e5bd9544f080291471,TEM4,TASK3,3,2004,2004,04-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-020-15B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-15B.txt,8f8c19d3a9eae4bbf589da604a09e9ebfe099256a6c7f04f06ad7113d3e2a3ca,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
04-020-16A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-16A.txt,bbf8014fc1ce99d126fb6bc5247f39ee2ee44cf64b4f0ddad5f51cfcd1ad1c02,TEM4,TASK3,3,2004,2004,04-020,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-17A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-17A.txt,f5142dfafda352932b4100b088e3879ad89d7a78ccd1118c9e5736558f5750a5,TEM4,TASK3,3,2004,2004,04-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-020-18A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-18A.txt,d9e960972ca99c121760a9bd3e779f6f0473ae5acee6fe3f6fb470a34c5e0224,TEM4,TASK3,3,2004,2004,04-020,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
04-020-19B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-19B.txt,40a2532d5f5078818639e0d65f9b12a4ea113afaba31b4a052a709d230551e06,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-20B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-20B.txt,e552a487c7e8df9f6cf29f1eb6c7cd18907d70c856c8dcd5c647ae737291260b,TEM4,TASK3,3,2004,2004,04-020,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-020-21A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-21A.txt,226fcfd65d6fc099220c70397f047f30ccbd038d38e9993c8cdf6e9f72d37bb6,TEM4,TASK3,3,2004,2004,04-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-020-22A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-22A.txt,2042fbff2773b78ad1db689e2dc3db429b192bdc95966edd5b2c6e990f95c54e,TEM4,TASK3,3,2004,2004,04-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-020-23A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-23A.txt,c60763d9c663902fe135b9fcd62496fb2e21e9e90a7fdd3b6d264456f8f88068,TEM4,TASK3,3,2004,2004,04-020,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-24B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-24B.txt,b52bc393e966dc2c2dbe67c42280a6703fa3d372993cd5a669ee1d67ad90250b,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-26A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-26A.txt,7a9d78b122ac27caf4c6d97ed13dd1f503dd23a8c97a148ad4553f40259760ba,TEM4,TASK3,3,2004,2004,04-020,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-020-27B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-27B.txt,da554f470da4e40d3e697a4979a07cdc49096ce81bb939b2c41a0794875ad731,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-28A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-28A.txt,482f925d3b5baf290940bfcec2181680fbdd138505f156818c9164fa874de646,TEM4,TASK3,3,2004,2004,04-020,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
04-020-29A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-29A.txt,c7be97dda74072ea40ebedf26b88ce4148035a601a6d658d32a93e0158da2286,TEM4,TASK3,3,2004,2004,04-020,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-30B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-30B.txt,eb9260656efcbf9b87c3bdedc31baf7c2e4b84de23de99618dd21531a6321451,TEM4,TASK3,3,2004,2004,04-020,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-020-31B,SECCL20/TEXTS/TASK3/2004/04-020/04-020-31B.txt,194c7d848b58dcce9fa9359c82ac4ae0ef4e2bf3d75586103258c1b17c619965,TEM4,TASK3,3,2004,2004,04-020,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, M><RANK=3>",parsed
04-020-32A,SECCL20/TEXTS/TASK3/2004/04-020/04-020-32A.txt,9e838a3d7c3fd4bb59d523a3e90bbe83b8adaa0ce1495b5acfeed0926d7f0a9d,TEM4,TASK3,3,2004,2004,04-020,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP020><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
04-037-01A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-01A.txt,8a3b48b3449d9029f2241c7c4fe157570b9734410622ff9de32ec768fb833320,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-02A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-02A.txt,32df093f71ef3c761e9e3da2ea63abc325e6133da6216239b223d50ac9d52106,TEM4,TASK3,3,2004,2004,04-037,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-037-03A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-03A.txt,1af2420748f7a9d57af51db1bf167b08ab9fcb70ef681547263059a197440a14,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-04B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-04B.txt,0253880f0936bea5bbd3d7ea3439d4e2edfa9e62fefc96db83e90b356ad631f1,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
04-037-05A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-05A.txt,3cd8ef68b024dc0df3f2a3ff0bf3a6a19f3ff78225fbe05c61109a2de5ea5a92,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, M><RANK=2>",parsed
04-037-06A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-06A.txt,86429abb329126c89961033bcdd62ef862d7f3f04395cb5fad9496b666012632,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-07A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-07A.txt,9f62f5b515841558d4fdb1ea8defa167c216ae74b5b6add83859fb5bad2ae0f3,TEM4,TASK3,3,2004,2004,04-037,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-037-08B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-08B.txt,3365d121cb085e7df0e5e8c3d2906e8ecb39001c1784408d2b49cc3360dbe290,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-09A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-09A.txt,687ed65ed2a1439d0ed105c81b6a2a2ed9a9ac58d2f080a59ab6dfb8cb4763d6,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-10B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-10B.txt,74da93d247d1660f4920bee73d4134efa021e1adc3f0349e437e7f15907dcf4c,TEM4,TASK3,3,2004,2004,04-037,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-037-11B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-11B.txt,4f4c78621ea92af637aefd0d0f8437ce5d116c0d797e042806f83eb7333fe759,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-12B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-12B.txt,28daf6c2976e62d4066de78380cda5ea1c1a7eb092aad9018fbb291e348e6370,TEM4,TASK3,3,2004,2004,04-037,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-037-13A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-13A.txt,5ab87eb9bc583c5229d4188ccefc246ff8667e953711e76b63e8545d765f4d1e,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
